1.145500,-0.149777,1.683404,0.194224,0.020375,0.019946,0.070617,0.018802,0.025846
1.179573,-0.148756,1.683704,0.194394,0.020367,0.019943,0.073416,0.018728,0.022621
1.213643,-0.147014,1.684789,0.194617,0.020349,0.019954,0.070823,0.018598,0.022360
1.247696,-0.146516,1.684885,0.194541,0.022183,0.019958,0.067193,0.018567,0.022310
1.281742,-0.146613,1.685133,0.194903,0.024849,0.019969,0.058396,0.018555,0.022296
1.315795,-0.146348,1.685005,0.194882,0.024519,0.019965,0.053615,0.018557,0.022299
1.349847,-0.146145,1.684664,0.195456,0.022064,0.019931,0.052849,0.018556,0.022293
1.383907,-0.146040,1.688479,0.195707,0.020922,0.019939,0.053150,0.018555,0.022278
1.417959,-0.145827,1.690937,0.196309,0.020440,0.019949,0.052968,0.018553,0.022140
1.452010,-0.143001,1.689797,0.196921,0.020383,0.019947,0.052746,0.018518,0.022196
1.486063,-0.142061,1.689686,0.197645,0.020338,0.019949,0.051997,0.018450,0.022320
1.520105,-0.142638,1.688214,0.198704,0.020337,0.019927,0.044374,0.018459,0.022389
1.554121,-0.143452,1.685821,0.200292,0.020353,0.019940,0.033150,0.018473,0.022520
1.588170,-0.145122,1.685620,0.201992,0.020339,0.019937,0.034898,0.018497,0.022598
1.622214,-0.146237,1.685816,0.203761,0.020343,0.019929,0.039267,0.018546,0.022635
1.656263,-0.146573,1.685491,0.205767,0.020207,0.019925,0.043195,0.018564,0.022623
1.690311,-0.146552,1.684925,0.207829,0.020106,0.019944,0.049817,0.018571,0.022622
1.725592,-0.146578,1.684570,0.209982,0.020022,0.019883,0.053231,0.018816,0.024283
1.759745,-0.147111,1.679065,0.212274,0.020355,0.019964,0.054246,0.018565,0.031456
1.793799,-0.150144,1.680634,0.214209,0.020394,0.019940,0.054255,0.018855,0.031558
1.827865,-0.150544,1.682318,0.216456,0.020383,0.019946,0.053897,0.018917,0.029123
1.861917,-0.149655,1.684116,0.218652,0.020369,0.019959,0.066542,0.018805,0.026821
1.895965,-0.148962,1.685409,0.220571,0.020375,0.019952,0.074485,0.018737,0.023141
1.930013,-0.147123,1.686607,0.222653,0.020370,0.019957,0.072610,0.018664,0.022377
1.964053,-0.146626,1.686863,0.224862,0.020567,0.019970,0.067831,0.018573,0.022323
1.998098,-0.146194,1.686622,0.226944,0.024520,0.019985,0.060816,0.018552,0.022305
2.032147,-0.146240,1.686387,0.228808,0.024701,0.019979,0.053373,0.018549,0.022294
2.066192,-0.146526,1.686862,0.230941,0.022685,0.019949,0.052111,0.018567,0.022291
2.100250,-0.146495,1.688995,0.233008,0.021013,0.019935,0.052174,0.018564,0.022335
2.134302,-0.146570,1.692208,0.235077,0.020492,0.019938,0.052434,0.018542,0.022175
2.168348,-0.144360,1.693080,0.237193,0.020379,0.019929,0.052008,0.018549,0.022146
2.202399,-0.142508,1.692788,0.239236,0.020347,0.019955,0.052002,0.018464,0.022275
2.236446,-0.142796,1.692215,0.241541,0.020335,0.019963,0.049071,0.018461,0.022340
2.270492,-0.143629,1.689026,0.243266,0.020348,0.019935,0.035581,0.018472,0.022488
2.304540,-0.144838,1.688485,0.245826,0.020329,0.019937,0.032660,0.018508,0.022505
2.338587,-0.146911,1.688239,0.247489,0.020338,0.019919,0.036026,0.018533,0.022611
2.372634,-0.147004,1.688140,0.249644,0.020253,0.019946,0.039613,0.018568,0.022625
2.406677,-0.147016,1.688926,0.251695,0.020140,0.019929,0.045988,0.018563,0.022638
2.440723,-0.146586,1.688390,0.253765,0.020159,0.019921,0.050411,0.018555,0.022652
2.474773,-0.146910,1.687821,0.255525,0.020181,0.019964,0.050150,0.018568,0.022632
2.508821,-0.146921,1.684608,0.258020,0.020265,0.019861,0.049473,0.018577,0.024203
2.542868,-0.147161,1.682666,0.259757,0.020344,0.019950,0.048777,0.018566,0.030886
2.576920,-0.149677,1.683982,0.261653,0.020388,0.019949,0.050788,0.018743,0.031623
2.610970,-0.150621,1.686003,0.263895,0.020361,0.019946,0.052625,0.018895,0.029639
2.645015,-0.149953,1.686555,0.265698,0.020384,0.019940,0.062893,0.018804,0.027326
2.679060,-0.149102,1.688911,0.267905,0.020378,0.019939,0.071996,0.018757,0.023674
2.713105,-0.147661,1.687443,0.269807,0.020361,0.019968,0.069234,0.018674,0.022408
2.747151,-0.146710,1.688936,0.271862,0.020413,0.019952,0.065595,0.018580,0.022343
2.781196,-0.146310,1.688772,0.274061,0.023817,0.019961,0.059717,0.018559,0.022310
2.815250,-0.146162,1.688788,0.275752,0.024768,0.019989,0.047648,0.018569,0.022308
2.849297,-0.146183,1.688935,0.278108,0.023304,0.019958,0.044533,0.018552,0.022303
2.883340,-0.146228,1.689953,0.279868,0.021122,0.019937,0.043356,0.018558,0.022308
2.917393,-0.146085,1.694039,0.281966,0.020646,0.019949,0.043887,0.018544,0.022216
2.951443,-0.144607,1.693858,0.284100,0.020404,0.019939,0.041510,0.018557,0.022159
2.985487,-0.142135,1.693171,0.286116,0.020355,0.019943,0.041505,0.018463,0.022261
3.019589,-0.142234,1.693365,0.288123,0.020332,0.019948,0.039995,0.018453,0.022373
3.053636,-0.143168,1.690299,0.289971,0.020324,0.019931,0.029717,0.018470,0.022478
3.087682,-0.144379,1.689946,0.292021,0.020328,0.019949,0.026826,0.018487,0.022594
3.121736,-0.146217,1.690264,0.294173,0.020338,0.019932,0.028488,0.018527,0.022627
3.155783,-0.146722,1.691095,0.295689,0.020262,0.019944,0.031619,0.018569,0.022638
3.189831,-0.146701,1.691260,0.297932,0.020134,0.019940,0.037553,0.018574,0.022618
3.223931,-0.146567,1.690703,0.300038,0.020118,0.019953,0.039414,0.018483,0.022711
3.258898,-0.146936,1.686007,0.301853,0.020308,0.019948,0.042890,0.018558,0.026074
3.292957,-0.147830,1.683578,0.303952,0.020352,0.019940,0.041731,0.018574,0.031979
3.327021,-0.150441,1.685611,0.306147,0.020395,0.019952,0.041966,0.018802,0.031317
3.361085,-0.150525,1.687488,0.307835,0.020347,0.019935,0.042372,0.018905,0.029344
3.395140,-0.149473,1.689643,0.309883,0.020369,0.019939,0.056114,0.018821,0.026377
3.429212,-0.148667,1.690859,0.311865,0.020386,0.019954,0.061482,0.018764,0.022836
3.463269,-0.147023,1.691539,0.313943,0.020373,0.019956,0.058846,0.018646,0.022408
3.497326,-0.146535,1.691520,0.315820,0.021215,0.019961,0.054772,0.018556,0.022349
3.531452,-0.146335,1.691236,0.317785,0.024916,0.019965,0.047467,0.018551,0.022316
3.565518,-0.146380,1.691255,0.319841,0.024348,0.019983,0.044208,0.018547,0.022313
3.599585,-0.146156,1.690819,0.321838,0.021711,0.019932,0.045633,0.018568,0.022305
3.633654,-0.146227,1.695210,0.323626,0.020842,0.019944,0.054034,0.018555,0.022273
3.667718,-0.146095,1.697048,0.325641,0.020408,0.019932,0.062665,0.018557,0.022159
3.701782,-0.142853,1.697280,0.327742,0.020379,0.019932,0.061974,0.018515,0.022213
3.735842,-0.142291,1.696710,0.329678,0.020348,0.019941,0.062653,0.018417,0.022325
3.769907,-0.142848,1.694785,0.331674,0.020343,0.019940,0.053102,0.018454,0.022415
3.803967,-0.143875,1.691449,0.332932,0.020328,0.019951,0.043092,0.018480,0.022555
3.838015,-0.145839,1.692246,0.335490,0.020339,0.019919,0.043932,0.018509,0.022611
3.872061,-0.146384,1.692183,0.337479,0.020319,0.019928,0.047734,0.018547,0.022619
3.906113,-0.146529,1.691434,0.339507,0.020177,0.019944,0.054347,0.018552,0.022620
3.940157,-0.146717,1.692271,0.341308,0.020122,0.019935,0.060991,0.018559,0.022624
3.974204,-0.146436,1.692577,0.343429,0.020167,0.019960,0.064482,0.018568,0.022626
4.008255,-0.146714,1.690695,0.345424,0.020218,0.019915,0.065916,0.018568,0.022638
4.042320,-0.145810,1.686673,0.347317,0.020233,0.019944,0.066669,0.018552,0.027367
4.076365,-0.147713,1.687454,0.349277,0.020366,0.019946,0.066707,0.018571,0.032001
4.110409,-0.150662,1.688008,0.351165,0.020359,0.019961,0.066580,0.018838,0.031168
4.144477,-0.150180,1.689398,0.353014,0.020361,0.019932,0.069073,0.018822,0.028809
4.179126,-0.148497,1.692428,0.355002,0.020356,0.019955,0.086077,0.018782,0.023017
4.213177,-0.146979,1.691926,0.357026,0.020408,0.019969,0.084567,0.018665,0.022405
4.247233,-0.146135,1.693274,0.359113,0.021143,0.019959,0.080826,0.018561,0.022353
4.281277,-0.145714,1.694195,0.360897,0.024853,0.019981,0.071170,0.018555,0.022318
4.315337,-0.145626,1.694514,0.362863,0.024572,0.019977,0.062687,0.018544,0.022305
4.349381,-0.145672,1.694502,0.364924,0.022031,0.019947,0.062296,0.018565,0.022309
4.383426,-0.145926,1.697689,0.366877,0.020916,0.019949,0.062714,0.018542,0.022314
4.417483,-0.145751,1.700510,0.368673,0.020455,0.019947,0.062118,0.018537,0.022180
4.451535,-0.143089,1.699883,0.370946,0.020373,0.019944,0.062708,0.018547,0.022191
4.485581,-0.141852,1.699091,0.372789,0.020362,0.019947,0.062046,0.018459,0.022310
4.519640,-0.141940,1.698180,0.374596,0.020338,0.019930,0.058061,0.018468,0.022384
4.553686,-0.143006,1.694317,0.376428,0.020334,0.019943,0.045520,0.018470,0.022535
4.587733,-0.144635,1.694302,0.378342,0.020329,0.019934,0.046052,0.018502,0.022607
4.621789,-0.145502,1.694249,0.380134,0.020322,0.019934,0.049783,0.018543,0.022618
4.655831,-0.145946,1.694556,0.382347,0.020237,0.019932,0.051728,0.018568,0.022622
4.689876,-0.145949,1.693692,0.384459,0.020129,0.019941,0.059929,0.018547,0.022643
4.723986,-0.145940,1.694138,0.386130,0.020141,0.019943,0.061736,0.018565,0.022408
4.758123,-0.146110,1.692974,0.388256,0.020232,0.019952,0.062765,0.018565,0.022650
4.792175,-0.145861,1.689073,0.390138,0.020282,0.019938,0.066314,0.018563,0.027029
4.826235,-0.147307,1.689258,0.392081,0.020367,0.019965,0.067964,0.018576,0.031919
4.860286,-0.149876,1.689305,0.394204,0.020379,0.019952,0.067491,0.018789,0.030946
4.894413,-0.149580,1.687065,0.394983,0.020348,0.019913,0.071729,0.018824,0.028776
4.928594,-0.148023,1.693572,0.397922,0.020341,0.019958,0.089706,0.018755,0.024490
4.962642,-0.147219,1.694355,0.399912,0.020364,0.019958,0.090056,0.018724,0.022486
4.996699,-0.145630,1.694922,0.401941,0.020377,0.019957,0.087546,0.018596,0.022363
5.030750,-0.145144,1.694465,0.403907,0.022394,0.019959,0.085147,0.018542,0.022252
5.064840,-0.145077,1.694841,0.405916,0.025216,0.019959,0.079017,0.018550,0.022305
5.098912,-0.145173,1.694353,0.407801,0.023735,0.019971,0.073540,0.018558,0.022293
5.132965,-0.144856,1.695168,0.409698,0.021486,0.019930,0.070962,0.018537,0.022288
5.167014,-0.145110,1.700070,0.411751,0.020811,0.019947,0.074242,0.018542,0.022226
5.201071,-0.143934,1.699429,0.413620,0.020373,0.019944,0.076472,0.018544,0.022134
5.235119,-0.141002,1.699649,0.415407,0.020379,0.019947,0.075535,0.018500,0.022222
5.269173,-0.140841,1.699840,0.417376,0.020342,0.019932,0.072447,0.018452,0.022328
5.303221,-0.141829,1.698929,0.419502,0.020356,0.019931,0.060898,0.018453,0.022461
5.337273,-0.142705,1.697313,0.421431,0.020336,0.019949,0.053415,0.018481,0.022591
5.371315,-0.144438,1.697314,0.423267,0.020341,0.019918,0.058053,0.018531,0.022630
5.405361,-0.145283,1.697223,0.425560,0.020305,0.019945,0.063285,0.018538,0.022611
5.439405,-0.145452,1.697020,0.427221,0.020158,0.019936,0.071640,0.018561,0.022617
5.473448,-0.145056,1.696485,0.429199,0.020115,0.019964,0.075621,0.018553,0.022626
5.507497,-0.145352,1.695953,0.431521,0.020180,0.019954,0.074992,0.018561,0.022622
5.541541,-0.145461,1.694055,0.433134,0.020217,0.019955,0.074676,0.018561,0.022656
5.575586,-0.145086,1.690750,0.435343,0.020308,0.019958,0.080081,0.018574,0.028651
5.609634,-0.147043,1.690806,0.437229,0.020285,0.019952,0.076007,0.018589,0.031953
5.643695,-0.149042,1.692876,0.439244,0.020373,0.019947,0.074740,0.018825,0.030846
5.677744,-0.148608,1.695222,0.441228,0.020373,0.019950,0.080643,0.018797,0.028481
5.711791,-0.147592,1.697172,0.442615,0.020378,0.019955,0.096020,0.018738,0.024904
5.745838,-0.146123,1.698084,0.445025,0.020374,0.019940,0.095171,0.018720,0.022469
5.779886,-0.145055,1.698377,0.446900,0.020376,0.019970,0.091432,0.018626,0.022375
5.813929,-0.144762,1.698017,0.448968,0.022773,0.019959,0.086464,0.018544,0.022312
5.847994,-0.144352,1.699259,0.450673,0.025471,0.019961,0.076948,0.018565,0.022305
5.882041,-0.144738,1.699837,0.452884,0.024233,0.019997,0.074491,0.018560,0.022305
5.916087,-0.144492,1.700765,0.454855,0.021254,0.019915,0.072914,0.018546,0.022296
5.950132,-0.144263,1.704771,0.456729,0.021130,0.019952,0.075000,0.018554,0.022272
5.984180,-0.143648,1.706372,0.458638,0.020411,0.019926,0.074555,0.018543,0.022130
6.018315,-0.140729,1.701470,0.460615,0.020362,0.019937,0.075851,0.018481,0.022243
6.053205,-0.141042,1.704150,0.462642,0.020282,0.019932,0.063330,0.018459,0.022470
6.087251,-0.142288,1.702710,0.464677,0.020320,0.019958,0.055379,0.018482,0.022596
6.121305,-0.144071,1.702494,0.466648,0.020322,0.019951,0.059551,0.018522,0.022628
6.155367,-0.144607,1.701553,0.468604,0.020273,0.019926,0.063830,0.018549,0.022610
6.189420,-0.144804,1.702135,0.470590,0.020134,0.019917,0.071329,0.018571,0.022629
6.223469,-0.144692,1.702558,0.472580,0.020097,0.019938,0.077375,0.018587,0.022629
6.257730,-0.144795,1.701966,0.474704,0.020180,0.019940,0.079016,0.018564,0.022635
6.291795,-0.144865,1.697066,0.476738,0.020264,0.019981,0.079798,0.018550,0.024816
6.325850,-0.145376,1.695411,0.478647,0.020325,0.019944,0.079929,0.018574,0.031556
6.359910,-0.148102,1.697119,0.480777,0.020345,0.019943,0.079450,0.018758,0.031420
6.393954,-0.148255,1.698713,0.482525,0.020347,0.019949,0.079589,0.018913,0.029539
6.428012,-0.147729,1.701139,0.484596,0.020346,0.019947,0.090795,0.018771,0.026896
6.462055,-0.146368,1.701614,0.486452,0.020350,0.019946,0.099111,0.018741,0.023285
6.496105,-0.145232,1.701252,0.488221,0.020358,0.019955,0.096775,0.018702,0.022404
6.530163,-0.144205,1.702311,0.490105,0.020597,0.019967,0.092571,0.018577,0.022328
6.564213,-0.143574,1.701650,0.492197,0.024196,0.019944,0.086083,0.018582,0.022309
6.598262,-0.143722,1.702502,0.494283,0.024777,0.019972,0.079375,0.018534,0.022300
6.632333,-0.143562,1.703118,0.496128,0.022513,0.019962,0.077706,0.018559,0.022293
6.666387,-0.143535,1.706004,0.498184,0.020946,0.019923,0.077723,0.018578,0.022283
6.700436,-0.143207,1.709176,0.500350,0.020527,0.019938,0.077627,0.018555,0.022162
6.734482,-0.141066,1.709138,0.502421,0.020352,0.019945,0.076602,0.018559,0.022162
6.768537,-0.139124,1.708402,0.504376,0.020362,0.019941,0.076059,0.018496,0.022262
6.802583,-0.139804,1.707983,0.506185,0.020348,0.019943,0.072353,0.018455,0.022359
6.836661,-0.140342,1.705372,0.508149,0.020327,0.019953,0.057989,0.018479,0.022483
6.870704,-0.141691,1.705094,0.510179,0.020325,0.019932,0.056846,0.018520,0.022586
6.904753,-0.143019,1.705206,0.512261,0.020330,0.019932,0.060139,0.018544,0.022606
6.938803,-0.143324,1.705855,0.514319,0.020235,0.019948,0.063374,0.018574,0.022612
6.972862,-0.143298,1.705639,0.516235,0.020101,0.019931,0.071413,0.018580,0.022611
7.006913,-0.143511,1.706745,0.518473,0.020120,0.019950,0.075375,0.018649,0.022619
7.040965,-0.143204,1.706723,0.520410,0.020173,0.019935,0.076792,0.018582,0.022616
7.075861,-0.143537,1.700653,0.522369,0.020345,0.019946,0.077322,0.018585,0.032041
7.109917,-0.146809,1.703234,0.524202,0.020370,0.020037,0.077677,0.018782,0.031211
7.143964,-0.146905,1.704429,0.526092,0.020380,0.019937,0.077940,0.018904,0.029162
7.178016,-0.146005,1.707064,0.528274,0.020353,0.019955,0.089577,0.018784,0.026517
7.212061,-0.144886,1.708026,0.529913,0.020365,0.019932,0.096442,0.018755,0.023073
7.246105,-0.143475,1.707802,0.532143,0.020363,0.019944,0.093983,0.018693,0.022367
7.280152,-0.142862,1.707625,0.534219,0.020675,0.019946,0.089328,0.018570,0.022293
7.314202,-0.142459,1.708736,0.536235,0.024542,0.019960,0.079502,0.018568,0.022285
7.348249,-0.142140,1.708553,0.538141,0.024988,0.019973,0.072604,0.018563,0.022256
7.382319,-0.142552,1.709516,0.540188,0.022233,0.019956,0.071566,0.018553,0.022267
7.416365,-0.142709,1.710917,0.542124,0.020902,0.019932,0.071322,0.018560,0.022270
7.450406,-0.142423,1.713979,0.544190,0.020554,0.019943,0.071457,0.018544,0.022137
7.484479,-0.140277,1.713981,0.546250,0.020352,0.019959,0.071723,0.018555,0.022139
7.518529,-0.138410,1.712322,0.548483,0.020371,0.019916,0.071744,0.018480,0.022249
7.552577,-0.138953,1.710520,0.550295,0.020343,0.019949,0.067919,0.018448,0.022353
7.586624,-0.139711,1.709504,0.552535,0.020331,0.019948,0.053732,0.018476,0.022473
7.620672,-0.140946,1.707492,0.554217,0.020335,0.019914,0.052274,0.018500,0.022564
7.654724,-0.142515,1.707940,0.556653,0.020325,0.019915,0.055087,0.018544,0.022607
7.688776,-0.142500,1.708418,0.558529,0.020226,0.019922,0.060685,0.018566,0.022614
7.722818,-0.142705,1.707921,0.560589,0.020120,0.019947,0.067361,0.018560,0.022594
7.757062,-0.142582,1.707129,0.562347,0.020150,0.019953,0.071517,0.018568,0.022571
7.791137,-0.142662,1.706520,0.564238,0.019368,0.019945,0.073295,0.018562,0.022613
7.825201,-0.142856,1.703505,0.566738,0.020297,0.019953,0.073674,0.018553,0.027094
7.859251,-0.144325,1.703076,0.568530,0.020329,0.019942,0.073850,0.018580,0.032284
7.893305,-0.147004,1.703516,0.570483,0.020373,0.019958,0.073891,0.018855,0.031022
7.927361,-0.146635,1.705081,0.572520,0.020359,0.019955,0.075738,0.018832,0.028771
7.961410,-0.146082,1.708548,0.574600,0.020356,0.019949,0.089541,0.018741,0.025693
7.995456,-0.144687,1.709601,0.576455,0.020355,0.019953,0.092883,0.018722,0.022670
8.029502,-0.143407,1.709165,0.578502,0.020359,0.019950,0.089329,0.018653,0.022361
8.064352,-0.142483,1.709052,0.580658,0.025392,0.019946,0.076682,0.018549,0.022288
8.098408,-0.142389,1.709077,0.582623,0.024139,0.019994,0.069956,0.018540,0.022280
8.132462,-0.142234,1.710979,0.584538,0.021472,0.019950,0.069172,0.018551,0.022286
8.166523,-0.142268,1.714872,0.586882,0.020841,0.019931,0.069335,0.018557,0.022243
8.200570,-0.141922,1.717721,0.588892,0.020430,0.019943,0.068516,0.018531,0.022121
8.234618,-0.139115,1.717420,0.591126,0.020369,0.019937,0.069818,0.018508,0.022185
8.268673,-0.138175,1.716981,0.593241,0.020342,0.019941,0.071964,0.018446,0.022305
8.302732,-0.139185,1.716276,0.594982,0.020328,0.019942,0.062334,0.018456,0.022392
8.336792,-0.139716,1.715380,0.597011,0.020328,0.019941,0.050104,0.018477,0.022535
8.370841,-0.141523,1.714865,0.599088,0.020325,0.019929,0.052221,0.018517,0.022613
8.404894,-0.142543,1.714459,0.601095,0.020321,0.019919,0.054864,0.018546,0.022522
8.438947,-0.143096,1.714484,0.603064,0.020175,0.019924,0.065477,0.018555,0.022610
8.473001,-0.142971,1.714134,0.605408,0.020110,0.019919,0.073505,0.018553,0.022610
8.507075,-0.142809,1.713576,0.607131,0.020144,0.019946,0.077804,0.018556,0.022610
8.541147,-0.142497,1.711140,0.609301,0.020213,0.019936,0.078389,0.018562,0.022615
8.575195,-0.142667,1.704511,0.611353,0.020302,0.019940,0.079107,0.018584,0.027640
8.609255,-0.144476,1.705564,0.613114,0.020350,0.020055,0.080449,0.018588,0.031940
8.643308,-0.146264,1.706895,0.615609,0.020376,0.019939,0.081534,0.018866,0.030938
8.677360,-0.145919,1.707819,0.617523,0.020349,0.019946,0.087836,0.018881,0.028567
8.711417,-0.144980,1.710288,0.619167,0.020367,0.019943,0.100170,0.018799,0.025219
8.745464,-0.144039,1.711156,0.621308,0.020346,0.019949,0.102200,0.018753,0.022662
8.779510,-0.142853,1.712785,0.623766,0.020340,0.019965,0.101222,0.018683,0.022360
8.813561,-0.142008,1.712250,0.625813,0.022073,0.019953,0.094432,0.018574,0.022308
8.847621,-0.141932,1.712408,0.627872,0.025380,0.019950,0.086838,0.018555,0.022307
8.881668,-0.141886,1.712411,0.630127,0.024473,0.019969,0.083359,0.018566,0.022283
8.915723,-0.141786,1.712459,0.632356,0.021762,0.019952,0.082907,0.018574,0.022282
8.949772,-0.141495,1.716126,0.634146,0.020792,0.019924,0.082546,0.018565,0.022244
8.983828,-0.141051,1.717725,0.636067,0.020432,0.019941,0.083452,0.018571,0.022140
9.017890,-0.138242,1.717228,0.638489,0.020354,0.019937,0.083517,0.018558,0.022200
9.051963,-0.137543,1.716955,0.640460,0.020340,0.019949,0.084692,0.018470,0.022316
9.086806,-0.138923,1.712982,0.642205,0.020344,0.019938,0.066883,0.018486,0.022531
9.120875,-0.141073,1.711158,0.644609,0.020314,0.019920,0.069349,0.018528,0.022616
9.154967,-0.141879,1.710692,0.646454,0.020308,0.019933,0.072733,0.018567,0.022613
9.189122,-0.142027,1.711186,0.648583,0.020128,0.019930,0.079016,0.018603,0.022604
9.223207,-0.141655,1.712420,0.650803,0.020142,0.019955,0.083664,0.018585,0.022614
9.257461,-0.141835,1.712634,0.652733,0.020143,0.019937,0.085281,0.018578,0.022614
9.291610,-0.141820,1.709217,0.653923,0.020270,0.019944,0.085072,0.018581,0.025721
9.325670,-0.142794,1.709000,0.656897,0.020320,0.019938,0.085137,0.018580,0.031992
9.359735,-0.145428,1.710581,0.658925,0.020361,0.019946,0.085265,0.019018,0.031453
9.393796,-0.145652,1.712083,0.660922,0.020352,0.019949,0.084869,0.019153,0.029274
9.427847,-0.144693,1.713857,0.663231,0.020347,0.019945,0.096974,0.018866,0.026384
9.461896,-0.143568,1.715362,0.665306,0.020359,0.019955,0.100971,0.018791,0.022888
9.495944,-0.142243,1.716075,0.667505,0.020358,0.020046,0.099415,0.018712,0.022353
9.529996,-0.141318,1.716507,0.669497,0.020770,0.020116,0.093894,0.018616,0.022304
9.564044,-0.141215,1.716561,0.671550,0.024592,0.020108,0.083834,0.018581,0.022295
9.598089,-0.141138,1.718001,0.673773,0.024743,0.020164,0.073452,0.018567,0.022290
9.632135,-0.141057,1.717783,0.675706,0.022308,0.020160,0.073335,0.018574,0.022291
9.666178,-0.140814,1.719723,0.677947,0.021052,0.020091,0.072212,0.018581,0.022282
9.700243,-0.140875,1.722610,0.679686,0.020529,0.020120,0.074350,0.018566,0.022148
9.734300,-0.138353,1.722204,0.682085,0.020335,0.020041,0.073788,0.018558,0.022167
9.768341,-0.136802,1.721469,0.684443,0.020337,0.019925,0.072394,0.018499,0.022272
9.802389,-0.137198,1.720651,0.686389,0.020334,0.019933,0.070583,0.018463,0.022354
9.836445,-0.137891,1.718275,0.688253,0.020331,0.019934,0.056295,0.018512,0.022470
9.870487,-0.139385,1.716707,0.690486,0.020307,0.019935,0.055255,0.018529,0.022581
9.904544,-0.140483,1.713011,0.690943,0.020284,0.019900,0.059353,0.018542,0.022534
9.953605,-0.138188,1.713499,0.693574,0.020279,0.019927,0.055155,0.018468,0.022518
9.987654,-0.140227,1.716395,0.697173,0.020334,0.019931,0.056991,0.018561,0.022613
10.021705,-0.140764,1.716729,0.699489,0.020262,0.019943,0.061258,0.018598,0.022612
10.055791,-0.140723,1.712566,0.700177,0.020073,0.019924,0.069231,0.022632,0.022609
10.089937,-0.140941,1.717938,0.704030,0.020128,0.019947,0.073439,0.023086,0.022617
10.123997,-0.140975,1.718078,0.706081,0.020164,0.019957,0.075810,0.023139,0.022594
10.158051,-0.140811,1.714898,0.708288,0.020284,0.019944,0.075131,0.024138,0.024051
10.192090,-0.140905,1.713126,0.710364,0.020316,0.019951,0.079211,0.024470,0.030801
10.226146,-0.143713,1.713202,0.712653,0.020368,0.019957,0.081394,0.026741,0.031610
10.260222,-0.144286,1.714088,0.715114,0.020366,0.019953,0.085559,0.031593,0.029728
10.294271,-0.143714,1.716847,0.716449,0.020365,0.019950,0.098305,0.022655,0.027279
10.328323,-0.143140,1.719043,0.719125,0.020342,0.019959,0.108874,0.023814,0.023684
10.362379,-0.141789,1.719622,0.721032,0.020373,0.019937,0.106204,0.023254,0.022377
10.396426,-0.140748,1.719116,0.723307,0.020438,0.020011,0.102401,0.023407,0.022338
